,track_id,track_name,artist_name,year,popularity,artwork_url,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_url,language,Cluster
4060,6ICPzehzNx5ynfE08Lvx8r,Medakkattu,"Vijay Yesudas, Shweta Mohan",2018,8,https://i.scdn.co/image/ab67616d0000b273b4d2f6ddef8ff24a26454165,Kala Viplavam Pranayam,0.154,0.78,226508.0,0.57,1.07e-05,4.0,0.377,-5.443,0.0,0.0363,94.981,4.0,0.778,https://open.spotify.com/track/6ICPzehzNx5ynfE08Lvx8r,Unknown,4
4061,0c4jUCcL7fKf1y2YyChVvq,"Fanaa (From ""Yuva"")","A.R. Rahman, Sunitha, Tanvi Shah",2016,2,https://i.scdn.co/image/ab67616d0000b27365ce8c8b8454957b1033f9d1,Bollywood Queens,0.0239,0.646,281493.0,0.807,0.145,10.0,0.204,-9.05,0.0,0.037,135.957,4.0,0.38,https://open.spotify.com/track/0c4jUCcL7fKf1y2YyChVvq,Unknown,4
4062,3ug1va6Hurqk2zzyeADosz,Aathi Sivanae,"Srikanth Deva, Karunas, Chinna Ponnu, Shiva Shanmugam",2006,3,https://i.scdn.co/image/ab67616d0000b273ad9ae29539ea40107f0732b3,Thagapansami (Original Motion Picture Soundtrack),0.232,0.39,299587.0,0.904,1.94e-05,8.0,0.0918,-4.967,1.0,0.208,79.998,4.0,0.142,https://open.spotify.com/track/3ug1va6Hurqk2zzyeADosz,Tamil,4
4063,1Cvu8CVXzsw0NOlyhK1Ynb,Sugar,Maroon 5,2023,2,https://i.scdn.co/image/ab67616d0000b2738fc08e75fe948dec2394d1ad,Love Game,0.0747,0.729,234000.0,0.786,0.0,1.0,0.0878,-6.348,1.0,0.0337,120.068,4.0,0.87,https://open.spotify.com/track/1Cvu8CVXzsw0NOlyhK1Ynb,English,4
4064,5umZ6neIVGL9iPTMsWyMR9,Gutkha Lakkadi,"G. V. Prakash, Lucky Ali, Sunidhi Chauhan",2008,34,https://i.scdn.co/image/ab67616d0000b273eb9156a993037230e234016c,Kaalai (Original Motion Picture Soundtrack),0.07,0.575,362533.0,0.935,0.0301,7.0,0.31,-4.585,1.0,0.267,135.018,4.0,0.611,https://open.spotify.com/track/5umZ6neIVGL9iPTMsWyMR9,Tamil,4
4065,3So7ejpAPHXSJe3Lh23CR8,Maanasik Shanit Mantra,Shankar Mahadevan,2007,0,https://i.scdn.co/image/ab67616d0000b273294e0885811951435cdbb9b4,"Positive Life 2, Vol. 1 - Positive Mind",0.903,0.28,319920.0,0.0617,0.0,9.0,0.314,-16.58,1.0,0.0384,81.353,4.0,0.414,https://open.spotify.com/track/3So7ejpAPHXSJe3Lh23CR8,Unknown,0
4066,0qlCDS51Nmzc0QtbJSMK4I,Trust,"Shaan, Ginni Mahi",2022,3,https://i.scdn.co/image/ab67616d0000b27392f9956959c253c91d447fc3,Trust,0.753,0.758,193880.0,0.699,1.01e-05,10.0,0.152,-5.851,1.0,0.081,89.886,4.0,0.571,https://open.spotify.com/track/0qlCDS51Nmzc0QtbJSMK4I,Unknown,0
4067,4cygrPVP9oIfYiNqfzGX1e,Kaayuthini Konevarugu,Shreya Ghoshal,2018,0,https://i.scdn.co/image/ab67616d0000b273472645f5e74e5afdbbc69a10,B.M.W (Original Motion Picture Soundtrack),0.568,0.568,270832.0,0.615,0.0,9.0,0.105,-5.368,1.0,0.0364,91.994,4.0,0.173,https://open.spotify.com/track/4cygrPVP9oIfYiNqfzGX1e,Unknown,0
4068,2R6A2UjUMaxIA4VAlWbe9s,Nuuvu Emi Cheppi - Male Vocals,G. V. Prakash,2016,0,https://i.scdn.co/image/ab67616d0000b2733b17287127ba0b3db5eaf93a,Raja Dhi Raja (Original Motion Picture Soundtrack),0.306,0.819,300093.0,0.432,0.000217,7.0,0.078,-8.522,0.0,0.0769,74.979,4.0,0.569,https://open.spotify.com/track/2R6A2UjUMaxIA4VAlWbe9s,Tamil,4
4069,3p9zZWLR5s0rHdwz39eGgi,"Main Aisa Kyon Hoon (From ""Lakshya"")","Shankar-Ehsaan-Loy, Shaan",2013,5,https://i.scdn.co/image/ab67616d0000b273fd97007e97333035b791d02a,Best of Me Shaan,0.031,0.809,274267.0,0.509,0.0,0.0,0.175,-4.856,1.0,0.0391,95.993,4.0,0.921,https://open.spotify.com/track/3p9zZWLR5s0rHdwz39eGgi,Unknown,4
4070,2hBpCrn0VsVRhhcQXP5vKW,Like a Prayer,Madonna,2009,47,https://i.scdn.co/image/ab67616d0000b27360dd74f881b0eb031d4b3218,Celebration,0.264,0.624,342680.0,0.842,2.11e-05,5.0,0.181,-5.285,1.0,0.0376,111.037,4.0,0.257,https://open.spotify.com/track/2hBpCrn0VsVRhhcQXP5vKW,English,4
4071,6xBivAKgcdsCBFGaC3IzSr,Drama - Japanese Ver.,TOMORROW X TOGETHER,2021,38,https://i.scdn.co/image/ab67616d0000b273eda56686558726ed1b49d9eb,STILL DREAMING,0.0733,0.629,211720.0,0.936,0.0,1.0,0.0936,-4.251,0.0,0.0704,125.991,4.0,0.744,https://open.spotify.com/track/6xBivAKgcdsCBFGaC3IzSr,Korean,4
4072,1w4H7zBacmslvX4cnTfHMR,Patient Love - Acoustic,Passenger,2013,25,https://i.scdn.co/image/ab67616d0000b2733e8337dad66d9ef074df9fe6,All The Little Lights (Deluxe Version),0.972,0.533,199107.0,0.0554,9.87e-06,6.0,0.115,-17.671,1.0,0.0483,117.478,4.0,0.513,https://open.spotify.com/track/1w4H7zBacmslvX4cnTfHMR,English,0
4073,3sEztM44jftfpz5RX3Ag23,Payphone,"Maroon 5, Wiz Khalifa",2023,0,https://i.scdn.co/image/ab67616d0000b27365b5370a17ba6da403b6d597,Tunes & Tanning,0.0149,0.737,232320.0,0.765,0.0,4.0,0.358,-4.871,1.0,0.0397,110.013,4.0,0.507,https://open.spotify.com/track/3sEztM44jftfpz5RX3Ag23,English,4
4074,2TiX8fyw80wuJLqyuqtqHY,Got It,"Picasso Madonna, Kimaurii",2020,0,https://i.scdn.co/image/ab67616d0000b273d7dfd14a0180aab72b4be77b,Superhero,0.0252,0.762,186497.0,0.408,1.08e-06,5.0,0.11,-12.721,0.0,0.459,157.066,4.0,0.48,https://open.spotify.com/track/2TiX8fyw80wuJLqyuqtqHY,English,1
4075,15KSRWsPDPXDJ3vnLVorjV,"Risk Nothing, Gain Nothing","Blake Neely, Tony Kanal",2022,3,https://i.scdn.co/image/ab67616d0000b273ba1aeb3f5dca83f19a60dce2,Purple Hearts (Original Score from the Netflix Film),0.951,0.173,184893.0,0.0746,0.98,2.0,0.113,-19.941,1.0,0.0371,87.531,4.0,0.0397,https://open.spotify.com/track/15KSRWsPDPXDJ3vnLVorjV,English,3
4076,1QdpaBkjNApYmwYlDuWHik,LOSER - Live,BIGBANG,2017,19,https://i.scdn.co/image/ab67616d0000b273cdeac10253b85cda391ad9b6,BIGBANG10 THE CONCERT 0.TO.10 FINAL IN SEOUL,0.493,0.346,239163.0,0.897,0.0,3.0,0.898,-3.658,1.0,0.12,90.774,4.0,0.325,https://open.spotify.com/track/1QdpaBkjNApYmwYlDuWHik,Korean,2
4077,4XCsaVueDEEpanRYJNzPCm,"Back To The Future Main Theme (From ""Back To The Future"") - Piano Version","Alan Silvestri, Piano Geek",2023,7,https://i.scdn.co/image/ab67616d0000b273b809b117cc343f90c77a62f8,"Back To The Future Main Theme (From ""Back To The Future"") [Piano Version]",0.979,0.35,253247.0,0.106,0.904,8.0,0.0927,-16.451,1.0,0.0659,74.656,4.0,0.0371,https://open.spotify.com/track/4XCsaVueDEEpanRYJNzPCm,English,3
4078,2SgJaLLEapxy0vRhrMwR1X,Sparks,Coldplay,2024,0,https://i.scdn.co/image/ab67616d0000b2738290b642a1782ae4c90ff608,canciones para dedicar,0.748,0.371,227093.0,0.268,0.0517,1.0,0.104,-10.506,1.0,0.0281,102.617,3.0,0.165,https://open.spotify.com/track/2SgJaLLEapxy0vRhrMwR1X,English,0
4079,2QImvkv9KOAqbq6U7V82Y9,Donde Estas Corazon - Dub-A-Pella Mix,Shakira,1997,11,https://i.scdn.co/image/ab67616d0000b2732086ca730e95726e8bd53b4a,The Remixes,0.028,0.774,401480.0,0.859,0.071,9.0,0.141,-9.84,0.0,0.0462,121.599,4.0,0.679,https://open.spotify.com/track/2QImvkv9KOAqbq6U7V82Y9,English,4
4080,2QT8NcEh66nUPvsF9ST769,Maname Avan,Ilaiyaraaja,1990,12,https://i.scdn.co/image/ab67616d0000b273e30ca67de3c1bc78d8bedb4f,Pagalil Pournami (Original Motion Picture Soundtrack),0.836,0.368,274521.0,0.306,0.0,8.0,0.623,-10.727,1.0,0.0446,81.272,4.0,0.492,https://open.spotify.com/track/2QT8NcEh66nUPvsF9ST769,Tamil,0
4081,1HqeMcyrpHllSmpSGMFZ09,"Cycle Wheela Pola (From ""Dikkiloona"")","Yuvan Shankar Raja, Jithin Raj",2020,15,https://i.scdn.co/image/ab67616d0000b273a1087b0b0d2b705294fbb776,"Cycle Wheela Pola (From ""Dikkiloona"")",0.18,0.661,204000.0,0.769,0.000361,0.0,0.153,-5.284,1.0,0.12,180.076,4.0,0.657,https://open.spotify.com/track/1HqeMcyrpHllSmpSGMFZ09,Tamil,4
4082,3n4QkEozARoOzG0K8MEQrP,Engineering College Intro,Hiphop Tamizha,2018,7,https://i.scdn.co/image/ab67616d0000b273f13c098a22a9b2d989e9125d,Meesaya Murukku (Original Background Score),0.0144,0.627,52686.0,0.923,0.891,1.0,0.281,-3.14,1.0,0.0708,95.039,4.0,0.888,https://open.spotify.com/track/3n4QkEozARoOzG0K8MEQrP,Tamil,4
4083,3fLT97x5VBTi09GZeZbqwf,Chasing Pavements,Adele,2008,38,https://i.scdn.co/image/ab67616d0000b273cb487a1b5951ae1bea567f9d,Chasing Pavements,0.291,0.616,210507.0,0.47,0.0,5.0,0.111,-6.092,0.0,0.0253,80.03,4.0,0.325,https://open.spotify.com/track/3fLT97x5VBTi09GZeZbqwf,English,0
4084,1NXTbeUrxtd9XgJVEoudJz,Good Person - Live,SUPER JUNIOR,2011,8,https://i.scdn.co/image/ab67616d0000b273d2adb194f6fccdcaf5ead34a,Super Show 3 (The 3rd Asia Tour Concert Album),0.0802,0.691,248077.0,0.846,0.0,11.0,0.908,-6.074,1.0,0.0448,114.048,4.0,0.687,https://open.spotify.com/track/1NXTbeUrxtd9XgJVEoudJz,Korean,2
4085,6o4fqQ5Xaw3lgRMnTv2dbC,Kannaana Kanney - Instrumental,D. Imman,2020,23,https://i.scdn.co/image/ab67616d0000b27304b636eaf4137c1c0df82e39,Viswasam (Original Motion Picture Soundtrack),0.523,0.621,269238.0,0.71,0.0407,3.0,0.173,-5.146,1.0,0.0242,96.98,3.0,0.276,https://open.spotify.com/track/6o4fqQ5Xaw3lgRMnTv2dbC,Tamil,0
4086,4d0splJSXw2is2YZJovJie,Nilavai Konduvaa,"Deva, Unnikrishnan, Anuradha Sriram",1999,35,https://i.scdn.co/image/ab67616d0000b2733651f04160610208573ec8b5,Vaali (Original Motion Picture Soundtrack),0.0538,0.75,364547.0,0.8,0.000511,2.0,0.283,-8.465,0.0,0.0569,88.982,4.0,0.447,https://open.spotify.com/track/4d0splJSXw2is2YZJovJie,Tamil,4
4087,10CRviR9J4PQF5zwn3bjIH,Oh Endhan,"Ilaiyaraaja, S. Janaki",1986,9,https://i.scdn.co/image/ab67616d0000b273d647ac92aa44db0b485e9c67,Unakaagave Vaazhgiren (Original Motion Picture Soundtrack),0.858,0.597,275347.0,0.428,0.0276,9.0,0.114,-9.857,0.0,0.0299,140.355,3.0,0.638,https://open.spotify.com/track/10CRviR9J4PQF5zwn3bjIH,Tamil,0
4088,1dsVZC4ApjihqrmI8hfCA5,Bheemla Nayak Title Song,"Thaman S, Sri Krishna, Prudhvi Chandra, Ram Miriyala",2021,47,https://i.scdn.co/image/ab67616d0000b273894292c5287ad660d0e0f07d,Bheemla Nayak,0.446,0.664,318474.0,0.752,1.17e-05,4.0,0.297,-6.937,0.0,0.0515,138.133,4.0,0.585,https://open.spotify.com/track/1dsVZC4ApjihqrmI8hfCA5,Unknown,4
4089,0E4nJlHZcitO8n3go4xAV7,Jungle Mein Kaand,"Sachin-Jigar, Vishal Dadlani, Sukhwinder Singh, Siddharth Basrur, Amitabh Bhattacharya",2022,16,https://i.scdn.co/image/ab67616d0000b273dd057d03093f8d6668439be7,"Jungle Mein Kaand (From ""Bhediya"")",0.101,0.748,166523.0,0.886,4.7e-05,7.0,0.108,-3.918,1.0,0.0867,128.009,4.0,0.786,https://open.spotify.com/track/0E4nJlHZcitO8n3go4xAV7,Hindi,4
4090,0SsTrvYXM0VCrWjlEokbr7,Yella Oorum,"D. Imman, Benny Dayal",2014,2,https://i.scdn.co/image/ab67616d0000b273c3182391fb17e5e242623266,"Kumki (Original Motion Picture Soundtrack), Vol. 1",0.605,0.715,162440.0,0.739,2.43e-06,1.0,0.102,-6.045,1.0,0.034,90.006,4.0,0.59,https://open.spotify.com/track/0SsTrvYXM0VCrWjlEokbr7,Tamil,0
4091,1rjAEzhRaeybZLlw6np3ea,This Love (G-DRAGON Solo),BIGBANG,2008,8,https://i.scdn.co/image/ab67616d0000b2736d227207ab6fe0ade59edb2b,The Great,0.743,0.552,291987.0,0.926,0.0,10.0,0.751,-5.415,0.0,0.451,97.043,4.0,0.307,https://open.spotify.com/track/1rjAEzhRaeybZLlw6np3ea,Korean,2
4092,5cRsmDIWboHPivvL7HNDrc,Know Ya,WEi,2022,25,https://i.scdn.co/image/ab67616d0000b27366ad5fed527212d60b0df02e,Love Pt.1 : First Love,0.227,0.613,202440.0,0.914,0.0,0.0,0.241,-2.985,1.0,0.248,134.971,4.0,0.521,https://open.spotify.com/track/5cRsmDIWboHPivvL7HNDrc,Korean,4
4093,14UzpFO1gJFh85D3l0Hce7,Dracula's Nursery,Alan Silvestri,2004,14,https://i.scdn.co/image/ab67616d0000b273855585f99acccf98afba7aba,Van Helsing (Original Motion Picture Soundtrack),0.0267,0.151,346560.0,0.0995,0.615,11.0,0.126,-19.343,0.0,0.0359,80.647,4.0,0.0348,https://open.spotify.com/track/14UzpFO1gJFh85D3l0Hce7,English,3
4094,07vzbGDjLWBFIQ9FYg4kaf,Thaalikatti,"Deva, Pazhani bharathi, Mano",1997,0,https://i.scdn.co/image/ab67616d0000b273737f15dbd7b358ee23f5469a,Adra Sakkai Adra Sakkai (Original Motion Picture Soundtrack),0.152,0.636,278639.0,0.93,1.74e-06,6.0,0.181,-2.845,0.0,0.0463,100.302,4.0,0.755,https://open.spotify.com/track/07vzbGDjLWBFIQ9FYg4kaf,Tamil,4
4095,2o0Jo9KgoyX6xAc3y7hqHG,Chasing Footprints,Daniel Pemberton,2011,1,https://i.scdn.co/image/ab67616d0000b2734cef8e8aadc9043f0fb1b094,The Awakening (Original Motion Picture Soundtrack),0.0347,0.0788,200976.0,0.017,0.2,4.0,0.171,-33.717,0.0,0.0444,83.071,3.0,0.0505,https://open.spotify.com/track/2o0Jo9KgoyX6xAc3y7hqHG,English,3
4096,4DuZ60fyktdr58V9pXAg0j,Hey Sala,"Yuvan Shankar Raja, Blaze, Naresh Iyer, Md Aslam",2008,32,https://i.scdn.co/image/ab67616d0000b273e83efa61a99760e361323080,Aegan (Original Motion Picture Soundtrack),0.178,0.809,304000.0,0.881,6.39e-05,7.0,0.157,-7.109,1.0,0.0468,110.001,4.0,0.939,https://open.spotify.com/track/4DuZ60fyktdr58V9pXAg0j,Tamil,4
4097,0SBw9l6ZmEOznl4zBa4nrO,Raavan,"Amit Trivedi, Shilpa Rao, Anand Bhaskar",2020,30,https://i.scdn.co/image/ab67616d0000b273a1daef95c1ce9ac65885846f,Songs of Trance,0.327,0.776,240448.0,0.824,0.0325,11.0,0.101,-7.9,0.0,0.0471,133.98,4.0,0.363,https://open.spotify.com/track/0SBw9l6ZmEOznl4zBa4nrO,Hindi,4
4098,4bP8HBnlp4pfQAO0vTwedV,INTRO : ARE YOU THERE?,MONSTA X,2018,25,https://i.scdn.co/image/ab67616d0000b273d794a985463e2cb0861879e6,Take.1 Are You There?,0.0618,0.584,61729.0,0.636,0.717,1.0,0.108,-7.419,0.0,0.122,160.181,4.0,0.775,https://open.spotify.com/track/4bP8HBnlp4pfQAO0vTwedV,Korean,4
4099,6yM6rsOHmDBOM2qy09YWK1,Adivo Alladivo - Madyamavati - Adi,"Vijay Prakash, Sai Madhukar",2015,0,https://i.scdn.co/image/ab67616d0000b2733e1a0cf8bb85576d8f781616,Carnatic Classics for Today,0.836,0.538,270200.0,0.516,5.04e-06,5.0,0.078,-6.469,1.0,0.0331,93.964,4.0,0.498,https://open.spotify.com/track/6yM6rsOHmDBOM2qy09YWK1,Unknown,0
4100,4bDyfhwr8EjCaBLNfcrQ4b,"Azhagho Azhaghu (From ""Samar"")","Yuvan Shankar Raja, Naresh Iyer",2014,0,https://i.scdn.co/image/ab67616d0000b2731039f2acbc33448df39bad93,My Star: Vishal,0.395,0.83,290693.0,0.603,0.0,0.0,0.0415,-4.819,0.0,0.0374,108.039,4.0,0.789,https://open.spotify.com/track/4bDyfhwr8EjCaBLNfcrQ4b,Tamil,4
4101,4WK5FZJL84wdxPlYrlMHku,"Rabba (From ""Heropanti"")",Mohit Chauhan,2017,8,https://i.scdn.co/image/ab67616d0000b273649896023b8e4ff6f77666ce,Tiger Shroff Essentials,0.197,0.292,293209.0,0.766,0.0,11.0,0.243,-5.206,1.0,0.0563,82.305,4.0,0.468,https://open.spotify.com/track/4WK5FZJL84wdxPlYrlMHku,Hindi,0
4102,6MxpHTtP4ggV2QuVWldQXa,"Mundhinam (From ""Vaaranam Aayiram"")","Harris Jayaraj, Naresh Iyer, Prashanthini",2015,18,https://i.scdn.co/image/ab67616d0000b273648a17049af11bd5ab425b9c,2008 Top Tamil Hits,0.237,0.474,341387.0,0.548,0.0,11.0,0.0791,-8.614,1.0,0.331,193.671,4.0,0.676,https://open.spotify.com/track/6MxpHTtP4ggV2QuVWldQXa,Tamil,4
4103,43uktpwdtYYybvRfdTSxwI,My Wifeu Romba Beautifulu,"D. Imman, Diwakar",2017,12,https://i.scdn.co/image/ab67616d0000b273f37e83372c9525052a8d5404,Panju Mittai (Original Motion Picture Soundtrack),0.316,0.537,252522.0,0.764,0.0,9.0,0.194,-4.507,0.0,0.262,172.469,3.0,0.848,https://open.spotify.com/track/43uktpwdtYYybvRfdTSxwI,Tamil,4
4104,6MFTGvLR5R8Ner3IoIgvIm,Izzo,Madonnafalco,2022,0,https://i.scdn.co/image/ab67616d0000b273c460d8f2bdfc0e6d347a69d7,Jinx,0.000389,0.607,132110.0,0.435,0.927,6.0,0.0576,-8.454,1.0,0.0653,96.656,4.0,0.362,https://open.spotify.com/track/6MFTGvLR5R8Ner3IoIgvIm,English,3
4105,6K9yW11riJXxtSaJWC2Cxj,Everglow,Coldplay,2024,1,https://i.scdn.co/image/ab67616d0000b27334f146d5392a96c91db2e6f6,10's Sad Songs,0.968,0.476,227507.0,0.257,0.0174,4.0,0.115,-8.467,1.0,0.0315,144.767,4.0,0.342,https://open.spotify.com/track/6K9yW11riJXxtSaJWC2Cxj,English,0
4106,7cGmdzeYLWXmYtbvBa8r5i,Poova Mallee Pooseva,"A.R. Rahman, Shweta Mohan, Sharanya Srinivas, Sireesha Bhagavatula",2021,9,https://i.scdn.co/image/ab67616d0000b273ad92766e3df643d27ad4592b,99 Songs (Telugu) [Original Motion Picture Soundtrack],0.266,0.696,289520.0,0.559,0.000525,10.0,0.168,-10.459,1.0,0.0396,120.034,1.0,0.698,https://open.spotify.com/track/7cGmdzeYLWXmYtbvBa8r5i,Telugu,4
4107,6bTRChok4liVFT4siCGzvz,"Daavuya (From ""Remo"")","Anirudh Ravichander, Santhosh Narayanan",2016,7,https://i.scdn.co/image/ab67616d0000b273ecbc81fd96c9470f60f0283c,Young Mavericks (Anirudh & Santhosh Narayanan),0.311,0.579,267222.0,0.835,4.47e-06,9.0,0.216,-4.436,0.0,0.193,124.083,4.0,0.437,https://open.spotify.com/track/6bTRChok4liVFT4siCGzvz,Tamil,4
4108,6cTtXSd23yX4FP9huKEwWo,"Enna Solla (From ""Thangamagan"") - The New Life of Tamizh","Anirudh Ravichander, Shweta Mohan",2019,0,https://i.scdn.co/image/ab67616d0000b273bd6c42e8b88aa3bd96b8cdbc,Kadhal Paruvam Mix,0.616,0.621,216000.0,0.515,0.000137,5.0,0.11,-9.019,1.0,0.0453,109.891,4.0,0.657,https://open.spotify.com/track/6cTtXSd23yX4FP9huKEwWo,Tamil,0
4109,3o7pOS3GG3n5v6fFQfblJF,Chapter 69 - Nowhere to Hide,"Keri Beevis, Shakira Shute",2024,0,https://i.scdn.co/image/ab67616d0000b273bf257e907d3723fcc37f1f45,Nowhere to Hide (Unabridged),0.625,0.731,182811.0,0.0899,0.0,6.0,0.169,-20.204,0.0,0.947,71.522,4.0,0.462,https://open.spotify.com/track/3o7pOS3GG3n5v6fFQfblJF,English,1
4110,4xbE902l3ELArRHFNXnMlO,BEAUTIFUL,iKON,2019,26,https://i.scdn.co/image/ab67616d0000b2738b94794b8aa12407bf838d7d,NEW KIDS REPACKAGE : THE NEW KIDS,0.268,0.746,196016.0,0.859,0.0,0.0,0.0812,-4.397,0.0,0.0998,110.022,4.0,0.702,https://open.spotify.com/track/4xbE902l3ELArRHFNXnMlO,Korean,4
4111,7vwAHnHDFZungMoC7XYVO2,Tomake Chuye Dilam - Male Version,Arijit Singh,2016,38,https://i.scdn.co/image/ab67616d0000b2734a746cbf5e45bef9559cab12,Bastushaap (Original Motion Picture Soundtrack),0.926,0.43,347125.0,0.228,0.00277,7.0,0.0978,-11.505,1.0,0.0323,128.475,3.0,0.272,https://open.spotify.com/track/7vwAHnHDFZungMoC7XYVO2,Hindi,0
4112,5dvGOTBXFSgpKddB6MGe0P,WAR,"AP Dhillon, Gurinder Gill",2021,51,https://i.scdn.co/image/ab67616d0000b273852d4ace5ba8cf082b045c38,HIDDEN GEMS,0.159,0.674,221143.0,0.508,0.000361,10.0,0.348,-10.56,0.0,0.298,139.966,4.0,0.322,https://open.spotify.com/track/5dvGOTBXFSgpKddB6MGe0P,Unknown,4
4113,6m96zMB8BrLrpyT7NvApxB,無限的我 무한적아; LIMITLESS,NCT 127,2017,57,https://i.scdn.co/image/ab67616d0000b273ca74d3d623930d10f2c3c1f1,NCT#127 LIMITLESS - The 2nd Mini Album,0.00934,0.614,247467.0,0.747,0.0,5.0,0.0337,-5.655,0.0,0.0743,78.216,4.0,0.538,https://open.spotify.com/track/6m96zMB8BrLrpyT7NvApxB,Korean,4
4114,0b4PmGxMzWWx7NMrLJwFRR,Liar Liar,Avicii,2013,52,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,True,0.00949,0.553,238853.0,0.789,0.00712,11.0,0.499,-4.584,0.0,0.058,124.937,4.0,0.392,https://open.spotify.com/track/0b4PmGxMzWWx7NMrLJwFRR,English,2
4115,5f82cj8Bkl0mTsqAZiJkp1,Tu Mera Hero,"Pritam, Mika Singh, Shefali Alvares",2011,55,https://i.scdn.co/image/ab67616d0000b273daa89593cc2cde9651665d03,Desi Boyz,0.39,0.71,291841.0,0.907,4.91e-06,8.0,0.685,-4.274,1.0,0.0817,131.989,4.0,0.729,https://open.spotify.com/track/5f82cj8Bkl0mTsqAZiJkp1,Hindi,2
4116,6Q7jPRR3cjN7O0dguCJPs8,Sweet William,Daniel Pemberton,2022,10,https://i.scdn.co/image/ab67616d0000b27301b8e1b32f5f66e057c2254c,Enola Holmes 2 (Music from the Netflix Film),0.757,0.203,156880.0,0.102,0.838,8.0,0.0771,-21.337,0.0,0.0373,94.907,4.0,0.0377,https://open.spotify.com/track/6Q7jPRR3cjN7O0dguCJPs8,English,3
4117,4r5SM9GxiqUsbTcjextEVd,Katti Pidikkum,"Vidyasagar, Jayamurthi, Malathi Lakshmna",2008,7,https://i.scdn.co/image/ab67616d0000b273ddd0a1f33df05a52a27a5eb4,Muniyandi Vilangial Moonramandu (Original Motion Picture Soundtrack),0.0811,0.464,319739.0,0.774,0.0,2.0,0.156,-5.689,1.0,0.247,145.224,4.0,0.853,https://open.spotify.com/track/4r5SM9GxiqUsbTcjextEVd,Unknown,4
4118,2HRsjoJhLZFy0TWUFqGVzu,"Lutt Putt Gaya (From ""Dunki"")",Arijit Singh,2023,13,https://i.scdn.co/image/ab67616d0000b273d9d58fd941db8cdf73355469,Rajkumar Hirani Ke Treasure Se,0.465,0.655,222998.0,0.803,4.29e-05,9.0,0.0499,-7.472,1.0,0.179,90.973,4.0,0.651,https://open.spotify.com/track/2HRsjoJhLZFy0TWUFqGVzu,Hindi,4
4119,6bMIceXEThhZJ7dm9fwSIz,I'm Not Important to You,Sia,2003,13,https://i.scdn.co/image/ab67616d0000b2734b117ac5f5a4786893ec8d24,Healing is Difficult (10th Anniversary Edition) (Deluxe),0.108,0.671,368693.0,0.623,0.000434,1.0,0.114,-10.219,1.0,0.0777,146.1,4.0,0.246,https://open.spotify.com/track/6bMIceXEThhZJ7dm9fwSIz,English,4
4120,64uIY06wOtU9o8r3c1rx1x,Dil Darbadar,Ankit Tiwari,2014,41,https://i.scdn.co/image/ab67616d0000b27319fa40d5313010b1a2d971dc,Pk,0.624,0.27,311983.0,0.67,5.68e-05,9.0,0.099,-6.306,0.0,0.0338,86.879,4.0,0.538,https://open.spotify.com/track/64uIY06wOtU9o8r3c1rx1x,Unknown,0
4121,0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,2023,78,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8,Husn,0.682,0.527,217895.0,0.376,0.0,5.0,0.142,-9.974,1.0,0.0298,151.928,4.0,0.24,https://open.spotify.com/track/0TL0LFcwIBF5eX7arDIKxY,Hindi,0
4122,2fao2IuYa5dMjZAOK7Guxm,"""Rain Fire Upon Them""",Alan Silvestri,2011,13,https://i.scdn.co/image/ab67616d0000b273ef529a395ac460e574838673,Captain America: The First Avenger,0.37,0.373,97693.0,0.0769,0.922,0.0,0.128,-18.092,1.0,0.0298,82.845,4.0,0.0376,https://open.spotify.com/track/2fao2IuYa5dMjZAOK7Guxm,English,3
4123,2X2VfT16Z64aMsPmCIySBp,"Merry Christmas, Happy Holidays",*NSYNC,2020,0,https://i.scdn.co/image/ab67616d0000b273ddba1c0237fc15c437f38d61,Vintage Fireside Collection,0.0999,0.655,252907.0,0.942,0.0,5.0,0.878,-3.984,1.0,0.048,105.007,4.0,0.764,https://open.spotify.com/track/2X2VfT16Z64aMsPmCIySBp,English,2
4124,40AAmchczFcXCo17NefmT1,Dying Breed,Daniel Pemberton,2002,5,https://i.scdn.co/image/ab67616d0000b273b6dc97c63b39d011eaa23808,Prehistoric Park - Original Soundtrack,0.972,0.0752,92560.0,0.0216,0.83,0.0,0.0965,-23.494,0.0,0.0498,177.589,4.0,0.0337,https://open.spotify.com/track/40AAmchczFcXCo17NefmT1,English,3
4125,6P6o9pPFIYMxxnEhsvgfJA,Yeh Kya Hua,Shreya Ghoshal,2004,45,https://i.scdn.co/image/ab67616d0000b2732564dc1c832dbfcb95b2dc13,Tera Mera Pyar,0.0365,0.458,303707.0,0.646,1e-05,6.0,0.135,-6.468,1.0,0.062,176.051,4.0,0.431,https://open.spotify.com/track/6P6o9pPFIYMxxnEhsvgfJA,Unknown,4
